"starting_lang","lang_switch","cs","word_order","condition","mlwo","mlwo_condition","cwh","cwh_condition","sentence_id","sentence","total_surprisal","word_no","word","tokenized_word","word_surprisal"
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",83,"A driver sings a Dutch tune in the car.",49.2231136,2," driver"," driver",9.181344
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",83,"A driver sings a Dutch tune in the car.",49.2231136,3," sings"," sings",12.489573
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",83,"A driver sings a Dutch tune in the car.",49.2231136,4," a"," a",1.8857398
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",83,"A driver sings a Dutch tune in the car.",49.2231136,5," Dutch"," Dutch",10.624281
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",83,"A driver sings a Dutch tune in the car.",49.2231136,6," tune"," tune",4.448768
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",83,"A driver sings a Dutch tune in the car.",49.2231136,7," in"," in",4.317854
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",83,"A driver sings a Dutch tune in the car.",49.2231136,8," the"," the",0.9819888
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",83,"A driver sings a Dutch tune in the car.",49.2231136,9," car"," car_.",5.293565
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",87,"The nanny bakes the German turkey for the dinner.",64.3444703,2," nanny"," n_anny",12.2805884
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",87,"The nanny bakes the German turkey for the dinner.",64.3444703,3," bakes"," b_akes",13.470734
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",87,"The nanny bakes the German turkey for the dinner.",64.3444703,4," the"," the",2.728308
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",87,"The nanny bakes the German turkey for the dinner.",64.3444703,5," German"," German",11.736154
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",87,"The nanny bakes the German turkey for the dinner.",64.3444703,6," turkey"," turkey",11.338885
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",87,"The nanny bakes the German turkey for the dinner.",64.3444703,7," for"," for",4.931961
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",87,"The nanny bakes the German turkey for the dinner.",64.3444703,8," the"," the",1.3157152
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",87,"The nanny bakes the German turkey for the dinner.",64.3444703,9," dinner"," dinner_.",6.5421247
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",91,"A customer drinks the red wine in the vineyard.",47.96528115,2," customer"," customer",8.744593
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",91,"A customer drinks the red wine in the vineyard.",47.96528115,3," drinks"," drinks",11.67058
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",91,"A customer drinks the red wine in the vineyard.",47.96528115,4," the"," the",3.750415
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",91,"A customer drinks the red wine in the vineyard.",47.96528115,5," red"," red",6.6546793
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",91,"A customer drinks the red wine in the vineyard.",47.96528115,6," wine"," wine",0.76220405
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",91,"A customer drinks the red wine in the vineyard.",47.96528115,7," in"," in",5.2685556
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",91,"A customer drinks the red wine in the vineyard.",47.96528115,8," the"," the",0.45246208
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",91,"A customer drinks the red wine in the vineyard.",47.96528115,9," vineyard"," vine_yard_.",10.66179212
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",95,"The traveler inhales the gray smoke in the forest.",51.41781977,2," traveler"," traveler",11.325135
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",95,"The traveler inhales the gray smoke in the forest.",51.41781977,3," inhales"," inh_ales",10.6437227
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",95,"The traveler inhales the gray smoke in the forest.",51.41781977,4," the"," the",0.46003577
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",95,"The traveler inhales the gray smoke in the forest.",51.41781977,5," gray"," gray",14.097593
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",95,"The traveler inhales the gray smoke in the forest.",51.41781977,6," smoke"," smoke",1.9335272
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",95,"The traveler inhales the gray smoke in the forest.",51.41781977,7," in"," in",4.554051
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",95,"The traveler inhales the gray smoke in the forest.",51.41781977,8," the"," the",0.3020864
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",95,"The traveler inhales the gray smoke in the forest.",51.41781977,9," forest"," forest_.",8.1016687
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",99,"The cook peels a yellow carrot in the kitchen.",41.07729007,2," cook"," cook",10.319058
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",99,"The cook peels a yellow carrot in the kitchen.",41.07729007,3," peels"," pe_els",8.13724221
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",99,"The cook peels a yellow carrot in the kitchen.",41.07729007,4," a"," a",4.713673
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",99,"The cook peels a yellow carrot in the kitchen.",41.07729007,5," yellow"," yellow",8.496021
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",99,"The cook peels a yellow carrot in the kitchen.",41.07729007,6," carrot"," carrot",4.5969067
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",99,"The cook peels a yellow carrot in the kitchen.",41.07729007,7," in"," in",4.509624
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",99,"The cook peels a yellow carrot in the kitchen.",41.07729007,8," the"," the",0.100375146
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",99,"The cook peels a yellow carrot in the kitchen.",41.07729007,9," kitchen"," kitchen_.",0.204390019
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",121,"Mr. Lewis dances a German waltz in the play.",48.8953196,1,"",".",0.40576896
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",121,"Mr. Lewis dances a German waltz in the play.",48.8953196,2," Lewis"," Lewis",6.949635
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",121,"Mr. Lewis dances a German waltz in the play.",48.8953196,3," dances"," dances",13.181852
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",121,"Mr. Lewis dances a German waltz in the play.",48.8953196,4," a"," a",5.651185
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",121,"Mr. Lewis dances a German waltz in the play.",48.8953196,5," German"," German",10.68899
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",121,"Mr. Lewis dances a German waltz in the play.",48.8953196,6," waltz"," w_alt_z",0.924398349
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",121,"Mr. Lewis dances a German waltz in the play.",48.8953196,7," in"," in",6.303017
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",121,"Mr. Lewis dances a German waltz in the play.",48.8953196,8," the"," the",0.5076054
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",121,"Mr. Lewis dances a German waltz in the play.",48.8953196,9," play"," play_.",4.28286784
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",125,"Ms. Moore reads a red magazine during the appointment.",59.4243296,1,"",".",1.533354
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",125,"Ms. Moore reads a red magazine during the appointment.",59.4243296,2," Moore"," Moore",6.6892304
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",125,"Ms. Moore reads a red magazine during the appointment.",59.4243296,3," reads"," reads",9.870786
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",125,"Ms. Moore reads a red magazine during the appointment.",59.4243296,4," a"," a",2.2373536
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",125,"Ms. Moore reads a red magazine during the appointment.",59.4243296,5," red"," red",10.682175
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",125,"Ms. Moore reads a red magazine during the appointment.",59.4243296,6," magazine"," magazine",5.913284
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",125,"Ms. Moore reads a red magazine during the appointment.",59.4243296,7," during"," during",8.75503
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",125,"Ms. Moore reads a red magazine during the appointment.",59.4243296,8," the"," the",2.4613159
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",125,"Ms. Moore reads a red magazine during the appointment.",59.4243296,9," appointment"," appointment_.",11.2818007
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",129,"Mrs. Díaz chugs the Swiss water in her pool.",66.429859,1,"",".",0.22420296
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",129,"Mrs. Díaz chugs the Swiss water in her pool.",66.429859,2," Díaz"," D_í_az",12.10702354
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",129,"Mrs. Díaz chugs the Swiss water in her pool.",66.429859,3," chugs"," ch_ugs",15.475821
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",129,"Mrs. Díaz chugs the Swiss water in her pool.",66.429859,4," the"," the",2.031901
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",129,"Mrs. Díaz chugs the Swiss water in her pool.",66.429859,5," Swiss"," Swiss",13.535953
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",129,"Mrs. Díaz chugs the Swiss water in her pool.",66.429859,6," water"," water",3.4858496
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",129,"Mrs. Díaz chugs the Swiss water in her pool.",66.429859,7," in"," in",5.8956866
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",129,"Mrs. Díaz chugs the Swiss water in her pool.",66.429859,8," her"," her",2.2448661
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",129,"Mrs. Díaz chugs the Swiss water in her pool.",66.429859,9," pool"," pool_.",11.4285552
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",133,"Mr. Ruiz swallows a white pill in his bathroom.",51.69510063,1,"",".",0.4055822
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",133,"Mr. Ruiz swallows a white pill in his bathroom.",51.69510063,2," Ruiz"," Ru_iz",10.28081646
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",133,"Mr. Ruiz swallows a white pill in his bathroom.",51.69510063,3," swallows"," swall_ows",15.02731048
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",133,"Mr. Ruiz swallows a white pill in his bathroom.",51.69510063,4," a"," a",1.9649076
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",133,"Mr. Ruiz swallows a white pill in his bathroom.",51.69510063,5," white"," white",6.889711
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",133,"Mr. Ruiz swallows a white pill in his bathroom.",51.69510063,6," pill"," pill",0.06031879
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",133,"Mr. Ruiz swallows a white pill in his bathroom.",51.69510063,7," in"," in",6.5492263
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",133,"Mr. Ruiz swallows a white pill in his bathroom.",51.69510063,8," his"," his",2.3159094
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",133,"Mr. Ruiz swallows a white pill in his bathroom.",51.69510063,9," bathroom"," bathroom_.",8.2013184
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",137,"A barber pours the green dye onto the hair.",55.0038671,2," barber"," bar_ber",13.873383
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",137,"A barber pours the green dye onto the hair.",55.0038671,3," pours"," p_ours",14.7162115
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",137,"A barber pours the green dye onto the hair.",55.0038671,4," the"," the",3.748758
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",137,"A barber pours the green dye onto the hair.",55.0038671,5," green"," green",8.155156
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",137,"A barber pours the green dye onto the hair.",55.0038671,6," dye"," dye",2.9261522
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",137,"A barber pours the green dye onto the hair.",55.0038671,7," onto"," onto",3.6023057
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",137,"A barber pours the green dye onto the hair.",55.0038671,8," the"," the",0.7293682
"English","English --> English","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH",137,"A barber pours the green dye onto the hair.",55.0038671,9," hair"," hair_.",7.2525325
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",1,"Mrs. Harris cooks a chicken white in the pan.",59.34942905,1,"",".",0.22457455
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",1,"Mrs. Harris cooks a chicken white in the pan.",59.34942905,2," Harris"," Harris",6.124886
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",1,"Mrs. Harris cooks a chicken white in the pan.",59.34942905,3," cooks"," cooks",13.200154
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",1,"Mrs. Harris cooks a chicken white in the pan.",59.34942905,4," a"," a",4.0854
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",1,"Mrs. Harris cooks a chicken white in the pan.",59.34942905,5," chicken"," chicken",4.933166
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",1,"Mrs. Harris cooks a chicken white in the pan.",59.34942905,6," white"," white",15.125753
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",1,"Mrs. Harris cooks a chicken white in the pan.",59.34942905,7," in"," in",5.44135
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",1,"Mrs. Harris cooks a chicken white in the pan.",59.34942905,8," the"," the",0.9717699
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",1,"Mrs. Harris cooks a chicken white in the pan.",59.34942905,9," pan"," pan_.",9.2423756
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",5,"Mr. Muñoz chews the gum green during the lunch.",64.86604314,1,"",".",0.40551683
